# Φ-trace trial_0: t,human_dist,pe,danger,phi,gain
TRACE,15.400,0.413,0.0000,0.7933,0.1024,0.3000
TRACE,15.440,0.393,0.0000,0.8036,0.0999,0.3000
TRACE,15.480,0.374,0.0000,0.8131,0.0996,0.3000
TRACE,15.520,0.356,0.0007,0.8220,0.0993,0.3000
TRACE,15.560,0.340,0.0000,0.8302,0.0994,0.3000
TRACE,15.600,0.325,0.0000,0.8376,0.0995,0.3000
TRACE,15.640,0.311,0.0000,0.8443,0.0992,0.3000
TRACE,15.680,0.299,0.0000,0.8503,0.0989,0.3000
TRACE,15.720,0.289,0.0000,0.8555,0.0991,0.3000
TRACE,15.760,0.280,0.0000,0.8600,0.0992,0.3000
TRACE,15.800,0.273,0.0000,0.8637,0.0989,0.3000
TRACE,15.840,0.267,0.0000,0.8667,0.0987,0.3000
TRACE,15.880,0.262,0.0000,0.8689,0.0989,0.3000
TRACE,15.920,0.259,0.0017,0.8703,0.0987,0.3000
TRACE,15.960,0.258,0.0000,0.8710,0.0987,0.3000
TRACE,16.000,0.258,0.0000,0.8709,0.0988,0.3000
TRACE,16.040,0.260,0.0000,0.8700,0.0987,0.3000
TRACE,16.080,0.263,0.0000,0.8684,0.0989,0.3000
TRACE,16.120,0.268,0.0000,0.8660,0.0988,0.3000
TRACE,16.160,0.274,0.0000,0.8628,0.0989,0.3000
TRACE,16.200,0.282,0.0000,0.8589,0.0991,0.3000
TRACE,16.240,0.291,0.0000,0.8543,0.0991,0.3000
TRACE,16.280,0.302,0.0000,0.8489,0.0991,0.3000
TRACE,16.320,0.315,0.0000,0.8427,0.0992,0.3000
TRACE,16.360,0.328,0.0000,0.8358,0.0992,0.3000
TRACE,16.400,0.344,0.0000,0.8282,0.0993,0.3000
TRACE,16.440,0.360,0.0000,0.8198,0.0994,0.3000
TRACE,16.480,0.378,0.0000,0.8108,0.0994,0.3000
TRACE,16.520,0.398,0.0000,0.8011,0.0995,0.3000
TRACE,16.560,0.419,0.0000,0.7906,0.0996,0.3000
TRACE,16.600,0.441,0.0000,0.7795,0.0997,0.3000
TRACE,16.640,0.465,0.0000,0.7677,0.0997,0.3000
