step,phi,danger
988,0.108953,0.3371
989,0.109818,0.3224
990,0.110605,0.3099
991,0.111320,0.2998
992,0.111970,0.2921
993,0.112559,0.2871
994,0.113096,0.2846
995,0.113585,0.2849
996,0.114027,0.2878
997,0.114517,0.2933
998,0.115046,0.3014
999,0.115534,0.3118
