step,phi,danger
750,0.130455,0.3006
751,0.130238,0.3022
752,0.130071,0.3037
753,0.129945,0.3052
754,0.129851,0.3067
755,0.129779,0.3081
756,0.129724,0.3095
757,0.129682,0.3108
758,0.129650,0.3121
759,0.129624,0.3134
760,0.129604,0.3146
761,0.129587,0.3158
762,0.129574,0.3169
763,0.129562,0.3180
764,0.129553,0.3190
765,0.129545,0.3200
766,0.129538,0.3209
767,0.129532,0.3218
768,0.129525,0.3227
769,0.129519,0.3235
770,0.129513,0.3243
771,0.129507,0.3250
772,0.129502,0.3257
773,0.129496,0.3263
774,0.129491,0.3269
775,0.129486,0.3274
776,0.129481,0.3279
777,0.129476,0.3283
778,0.129471,0.3287
779,0.129467,0.3290
780,0.129463,0.3293
781,0.129459,0.3295
782,0.129455,0.3297
783,0.129451,0.3299
784,0.129448,0.3300
785,0.129445,0.3300
786,0.129442,0.3300
787,0.129440,0.3299
788,0.129438,0.3298
789,0.129441,0.3297
790,0.129445,0.3295
791,0.129449,0.3292
792,0.129453,0.3289
793,0.129457,0.3286
794,0.129462,0.3282
795,0.129466,0.3278
796,0.129471,0.3273
797,0.129477,0.3267
798,0.129482,0.3262
799,0.129488,0.3255
800,0.129494,0.3248
801,0.129500,0.3241
802,0.129506,0.3234
803,0.129513,0.3225
804,0.129519,0.3217
805,0.129526,0.3208
806,0.129533,0.3198
807,0.129541,0.3188
808,0.129548,0.3178
809,0.129555,0.3167
810,0.129563,0.3155
811,0.129571,0.3144
812,0.129579,0.3131
813,0.129587,0.3119
814,0.129596,0.3106
815,0.129605,0.3092
816,0.129613,0.3078
817,0.129622,0.3064
818,0.129631,0.3049
819,0.129641,0.3034
820,0.129650,0.3018
821,0.129660,0.3002
822,0.129670,0.2986
823,0.129680,0.2969
824,0.129690,0.2952
825,0.129700,0.2935
826,0.129711,0.2917
827,0.129722,0.2899
828,0.129733,0.2880
829,0.129744,0.2861
830,0.129755,0.2842
831,0.129766,0.2822
832,0.129778,0.2802
833,0.129790,0.2782
834,0.129802,0.2762
835,0.129814,0.2741
836,0.129826,0.2720
837,0.129839,0.2698
838,0.129851,0.2676
839,0.129864,0.2654
840,0.129877,0.2632
841,0.129891,0.2609
842,0.129904,0.2587
843,0.129918,0.2563
844,0.129931,0.2540
845,0.129945,0.2516
846,0.129959,0.2493
847,0.129974,0.2469
848,0.129988,0.2444
849,0.130002,0.2420
850,0.130017,0.2395
851,0.130032,0.2370
852,0.130047,0.2345
853,0.130062,0.2320
854,0.130077,0.2295
855,0.130093,0.2269
856,0.130108,0.2243
857,0.130124,0.2217
858,0.130140,0.2191
859,0.130155,0.2165
860,0.130171,0.2139
861,0.130187,0.2113
862,0.130203,0.2086
863,0.130219,0.2060
864,0.130236,0.2033
865,0.130252,0.2006
866,0.130268,0.1980
867,0.130284,0.1953
868,0.130301,0.1926
869,0.130317,0.1899
870,0.130333,0.1872
871,0.130349,0.1845
872,0.130366,0.1818
873,0.130382,0.1791
874,0.130398,0.1764
875,0.130414,0.1737
876,0.130430,0.1710
877,0.130446,0.1683
878,0.130462,0.1656
879,0.130478,0.1629
880,0.130493,0.1603
881,0.130509,0.1576
882,0.130524,0.1549
883,0.130539,0.1523
884,0.130554,0.1496
885,0.130569,0.1470
886,0.130584,0.1443
887,0.130599,0.1417
888,0.130613,0.1391
889,0.130627,0.1365
890,0.130641,0.1340
891,0.130655,0.1314
892,0.130669,0.1288
893,0.130682,0.1263
894,0.130695,0.1238
895,0.130708,0.1213
896,0.130720,0.1188
897,0.130733,0.1164
898,0.130745,0.1139
899,0.130757,0.1115
900,0.130768,0.1091
901,0.130780,0.1068
902,0.130791,0.1044
903,0.130802,0.1021
904,0.130812,0.0998
905,0.130823,0.0975
906,0.130833,0.0953
907,0.130842,0.0931
908,0.130852,0.0909
909,0.130861,0.0887
910,0.130870,0.0866
911,0.130878,0.0845
912,0.130887,0.0824
913,0.130895,0.0804
914,0.130902,0.0784
915,0.130910,0.0764
916,0.130917,0.0745
917,0.130924,0.0726
918,0.130931,0.0707
919,0.130937,0.0689
920,0.130943,0.0671
921,0.130949,0.0653
922,0.130954,0.0636
923,0.130960,0.0619
924,0.130965,0.0603
925,0.130969,0.0587
926,0.130974,0.0571
927,0.130978,0.0556
928,0.130982,0.0541
929,0.130985,0.0527
930,0.130989,0.0512
931,0.130992,0.0499
932,0.130966,0.0486
933,0.131386,0.0473
934,0.131041,0.0460
935,0.130963,0.0449
936,0.131395,0.0437
937,0.131042,0.0426
938,0.130965,0.0415
939,0.131402,0.0405
940,0.131041,0.0396
941,0.130993,0.0386
942,0.130954,0.0377
943,0.131385,0.0369
944,0.131023,0.0361
945,0.130985,0.0354
946,0.130951,0.0347
947,0.131382,0.0340
948,0.131014,0.0334
949,0.130978,0.0329
950,0.130973,0.0324
951,0.130955,0.0319
952,0.131364,0.0315
953,0.130994,0.0312
954,0.130964,0.0309
955,0.130972,0.0306
956,0.130995,0.0304
957,0.130986,0.0302
958,0.131342,0.0301
959,0.130969,0.0300
960,0.130962,0.0300
961,0.130992,0.0300
962,0.131014,0.0301
963,0.131029,0.0302
964,0.131040,0.0304
965,0.131049,0.0306
966,0.131028,0.0309
967,0.131298,0.0312
968,0.130961,0.0316
969,0.130986,0.0320
970,0.131014,0.0325
971,0.131032,0.0330
